id_inventario,producto,almacen,stock_actual,fecha_reabastecimiento,estado_producto
5a654503-f228-431c-8d9e-e6b8ea5de872,Laptop,US02,1000,2025-06-12,Caducado
4ad1caf4-3f26-44d2-9361-0ce5ddb59475,Impresora,CN03,20,2025-05-29,Caducado
eacac0af-5ab2-4b5f-a5f4-23b2d07b091e,Laptop,MX01,20,2025-06-10,Bueno
91295678-b750-4661-950d-3881f0d6bfa8,Impresora,CN03,5,2025-05-18,Bueno
98697e00-b234-40b6-9497-34ca4985a068,Monitor,CN03,5,2025-05-27,Dañado
5f11d37e-11c9-4374-afdf-bd4be6ea1760,Monitor,US02,0,2025-03-27,Dañado
c774e90f-623a-4f70-a018-ac9e372552e7,Laptop,US02,50,2025-05-07,Bueno
7e7d1db4-08a0-4850-84fe-9a3992eac327,Smartphone,MX01,20,2025-05-04,Dañado
5195f5cb-ca6c-4c19-b15f-b3ba0f40da70,Monitor,CN03,5,2025-05-24,Dañado
602dd165-a985-4891-9070-9ecf9b048c48,Impresora,US02,1000,2025-04-23,Caducado
f2fe930f-124c-4b06-95a1-45d0192c5b59,Impresora,CN03,20,2025-05-29,Dañado
46a061d2-e949-4a73-b194-818f32763d91,Smartphone,MX01,20,2025-05-09,Caducado
9e40dad8-7f62-4199-b5f8-d0db5eb6906d,Impresora,US02,1000,2025-05-03,Caducado
815aca5f-53bc-4d4b-ba6b-518faa551972,Laptop,MX01,20,2025-06-19,Caducado
28be0140-7c76-4c62-ac6c-7a6f082c5155,Laptop,CN03,1000,2025-06-19,Dañado
9e565e4f-3ce8-4605-9c3d-07b7235e8695,Monitor,CN03,0,2025-03-30,Bueno
b1791adf-227f-440d-b464-4e3158b64549,Impresora,MX01,0,2025-04-26,Dañado
ff6e6bf7-1c1a-4d8f-921d-c150ef10533a,Smartphone,CN03,5,2025-05-03,Dañado
81d379bf-054b-4452-b648-4f8b31b2004e,Smartphone,CN03,50,2025-04-30,Bueno
e20c44ba-52e8-4e43-921c-0693781af1eb,Laptop,MX01,50,2025-04-26,Caducado
749c089c-fd73-4255-8499-afa019fc404e,Impresora,US02,0,2025-05-02,Caducado
18b825f9-feec-4871-8f25-846060536dd6,Monitor,MX01,20,2025-06-03,Dañado
1987bde6-e0f1-43c3-8a62-127093c8405f,Monitor,US02,50,2025-03-29,Dañado
7ecd0413-a029-4799-866f-21b4dbffeeef,Monitor,MX01,20,2025-03-25,Caducado
cfe4cc68-701d-4ec2-a504-8bd461ac59b5,Impresora,MX01,5,2025-05-15,Caducado
82f6a378-5cbb-4529-870a-da50fe647dcd,Impresora,CN03,20,2025-05-26,Dañado
40575be4-1216-434b-a08f-c95b6ea287ee,Tablet,US02,1000,2025-04-06,Bueno
a5601158-5835-49ef-b41f-64e364d0bf9b,Smartphone,CN03,5,2025-04-26,Dañado
cc98142a-1bed-4798-97ba-cbde3ddadbf8,Smartphone,CN03,20,2025-06-05,Caducado
6222fc93-d610-4e35-819b-df9e75e58e6d,Tablet,US02,20,2025-05-16,Bueno
c5e561bb-6e25-4500-a4b2-f32864be15ed,Tablet,US02,0,2025-06-02,Dañado
0ae1ab38-8005-4d59-8f28-e0a2cc9afc32,Impresora,CN03,50,2025-03-28,Caducado
aef1c8d1-8b03-4b56-bbce-967f5b4ce971,Laptop,US02,20,2025-06-16,Dañado
8451c138-63d4-4d11-babb-bdd567371ae5,Tablet,MX01,20,2025-06-20,Bueno
5c87711d-0985-46a7-aeaf-c64e4ef5bb5e,Monitor,US02,5,2025-05-02,Dañado
ae0b89c4-87bc-4eb2-a3db-b9994e6d4988,Laptop,MX01,50,2025-04-16,Dañado
be85cf18-2042-4a5b-b8f6-53aab04b688f,Tablet,MX01,0,2025-06-20,Caducado
f929ce71-8a0d-4d87-9dcd-b05736bdb653,Laptop,CN03,20,2025-04-24,Dañado
d0e7429b-c68f-4870-bbce-9b8c6343d5de,Smartphone,MX01,50,2025-06-20,Dañado
40d072af-ad1f-4b0e-815a-b837c66cb3e1,Tablet,CN03,20,2025-06-23,Caducado
ebc8d10b-9ea0-41d7-8d1a-cded4f4ed6a4,Tablet,MX01,1000,2025-05-12,Dañado
83b70763-b39a-4689-b4b8-7cf71f162373,Monitor,CN03,0,2025-06-07,Dañado
05f40e24-0cc9-4728-8545-295b33e5061f,Tablet,US02,1000,2025-04-17,Dañado
41f7ea1c-ea5b-48a6-9cdb-2db8baa393fc,Monitor,CN03,50,2025-03-29,Bueno
48d38cab-d66b-4fdf-ac7a-d5e590105342,Tablet,US02,50,2025-05-09,Bueno
2506c6de-c6f1-4c86-ad79-0e7b2af11f46,Tablet,MX01,0,2025-04-21,Dañado
cac66466-24db-4fa4-bd4d-5e615f2cc0a1,Laptop,CN03,50,2025-06-06,Bueno
042807eb-81c3-4a74-a4ea-2708347d834c,Impresora,MX01,20,2025-04-15,Dañado
eb76d69f-cbe1-4f00-81ec-2b90d4931a10,Impresora,US02,1000,2025-04-08,Bueno
3e0397d3-9d35-4e69-8ead-6bb7609bf2ba,Impresora,US02,50,2025-04-23,Bueno
a4298710-22df-42a8-9496-91c03f700270,Monitor,CN03,5,2025-04-19,Caducado
9ddf8684-2f2a-4dda-bdce-fdc4709d935d,Impresora,MX01,20,2025-06-21,Caducado
04f79050-96a6-4f78-a751-8b594085215a,Smartphone,CN03,5,2025-05-22,Bueno
60c54ab0-a5bd-4027-af2d-13b244a11234,Tablet,MX01,50,2025-04-30,Dañado
690e3fa0-3bc8-4295-b807-7e88cb2940a2,Impresora,CN03,0,2025-05-31,Dañado
7289ff04-5e0a-4fd8-9cf1-2e9e2defae20,Impresora,CN03,5,2025-04-11,Caducado
9fe96b4b-4126-41b2-8359-0eafb442d8fa,Smartphone,MX01,0,2025-03-29,Caducado
15a07697-16b4-4712-8a7d-14d139eec261,Laptop,CN03,50,2025-05-29,Dañado
e57b98da-d3b3-4f5d-b239-3a986498c334,Smartphone,CN03,20,2025-06-22,Dañado
cf250961-6357-4695-83ec-0e522cfc8d36,Tablet,MX01,5,2025-04-26,Bueno
9270b0d4-07ed-4e7c-883d-1af535e61630,Smartphone,CN03,50,2025-04-29,Dañado
dcff9465-1a49-4100-81e4-e2b940bdfc06,Tablet,MX01,0,2025-04-13,Bueno
a8729f1c-6cb1-45da-b1c1-7968376dd0bd,Tablet,US02,1000,2025-04-27,Dañado
3ac67fe7-b396-4207-9597-21a5c3c843e4,Impresora,MX01,20,2025-04-08,Bueno
581837d6-fdc5-4ceb-9650-0ffd30670556,Impresora,US02,1000,2025-04-11,Bueno
d4c3b054-855c-4e4f-bc89-c1826aa21776,Tablet,CN03,0,2025-04-18,Caducado
065f4f9c-b863-4841-be03-8e933a58feea,Tablet,US02,20,2025-05-14,Caducado
5b486605-7e8f-416d-8d59-963be6469629,Impresora,CN03,20,2025-05-23,Bueno
d6fcdc1a-303c-4600-893d-5cbb94660546,Monitor,MX01,5,2025-03-25,Dañado
15ad6086-413b-49b4-b45e-a726bd6c8adc,Smartphone,MX01,5,2025-06-23,Caducado
8fb69bc3-e937-472f-aea2-b61ba3eec5c8,Monitor,MX01,1000,2025-05-28,Dañado
de9d3ffe-9fe8-428b-abee-aa8f46c363da,Smartphone,US02,0,2025-06-16,Dañado
f7fb8e58-c333-49d1-ad30-07e99e482d75,Impresora,US02,20,2025-04-17,Caducado
3a9777c9-2058-45e1-9883-676f2131480a,Laptop,MX01,0,2025-04-08,Dañado
1a2bcb41-aeb0-40f5-a8c9-528a87f2ccc6,Monitor,US02,1000,2025-06-15,Bueno
98e5a159-92d5-43a0-a86b-4a4d5f4e72c4,Impresora,US02,20,2025-06-09,Bueno
c1e0c61d-ded2-4902-a70e-a7f063d4eff0,Smartphone,CN03,5,2025-06-02,Bueno
6a09f314-e8bd-4e46-972c-46b0b1d526e1,Monitor,US02,5,2025-05-22,Bueno
890293ed-13ee-45e7-b017-bf1804cc2e07,Smartphone,US02,50,2025-05-26,Caducado
e69ba59b-dbb9-4489-bd23-5efbd314b172,Smartphone,MX01,5,2025-05-06,Caducado
02707ed1-e1cf-4e85-bc7f-71a7324b5a32,Impresora,CN03,5,2025-06-10,Bueno
6fcdff97-0f44-4852-969e-2185f3362648,Smartphone,MX01,20,2025-06-05,Caducado
a7d28328-4e77-4b6e-895a-91ce89958999,Laptop,MX01,0,2025-03-31,Caducado
37c8698f-ccb2-4412-a6f9-5ac1b5d7d4ec,Impresora,CN03,20,2025-05-13,Caducado
1e997f3e-f8dd-417e-8019-866e91a34aee,Tablet,MX01,20,2025-04-09,Dañado
50db158b-3794-4015-9860-bf4fba9f0fe3,Impresora,MX01,50,2025-05-21,Dañado
2c2a87e5-7927-4e8b-ade8-e6848228a333,Monitor,CN03,0,2025-05-10,Caducado
6fd128a7-90de-4e5c-82c2-2412a14ba5d4,Monitor,CN03,50,2025-06-04,Dañado
df982e72-39a4-4e8b-92bb-5f491a83baea,Monitor,US02,50,2025-05-19,Bueno
72cff25a-486e-44d5-bac0-8d5a269ab570,Impresora,US02,5,2025-03-26,Bueno
cb8b0f1e-f45e-4080-888b-212d5eb9f252,Laptop,CN03,20,2025-06-20,Dañado
71d50d34-9a80-443c-ae84-b358f9b108c7,Smartphone,US02,1000,2025-04-23,Caducado
1f992c39-84ff-443d-96d1-b83d03540a2b,Monitor,MX01,20,2025-03-29,Dañado
cd91950a-fc9e-47eb-a3de-a994f65897d1,Laptop,US02,5,2025-04-12,Caducado
7224e993-fe7c-4029-8e87-957a35aaca62,Impresora,MX01,1000,2025-05-02,Bueno
7739277d-733b-489f-9724-f5e535f279ff,Impresora,US02,1000,2025-04-14,Bueno
01f4049b-0f55-4b1b-a754-bbc8fe30acfe,Tablet,MX01,1000,2025-04-04,Caducado
ea17c8f6-268e-4ea0-8a0d-183ca6cfb8dc,Monitor,CN03,5,2025-04-08,Bueno
a0532d7d-90b9-46e4-9eac-fe88a07e30bb,Impresora,US02,20,2025-05-13,Bueno
b29d7c90-df12-4a37-b42b-0fd267e4c581,Smartphone,MX01,20,2025-06-04,Caducado
63e74d41-d6d1-4d89-9ca2-22fa416a73aa,Smartphone,CN03,5,2025-06-20,Dañado
4d913dea-dc4f-4ab5-be1a-e739f610a391,Smartphone,CN03,20,2025-06-19,Dañado
648f6f70-114d-4ba9-9024-464b6d6ec284,Monitor,US02,5,2025-04-28,Dañado
528de21c-abbe-4327-83a9-9ed9c4769660,Laptop,US02,0,2025-05-13,Caducado
b7c486a0-50b7-4a69-ab7c-1c2314f14b8b,Impresora,CN03,5,2025-06-15,Caducado
ef5dd542-b600-4da6-ac57-bedd9c02563b,Impresora,MX01,0,2025-06-15,Caducado
7dfc98e3-99b3-44a9-b9a5-fa633b107bb3,Impresora,US02,5,2025-04-05,Dañado
3adc8a1b-3f05-4a78-a1be-c9c96bf7d6d0,Smartphone,US02,5,2025-04-19,Dañado
1ea19c1d-85fe-41ec-b22d-1e6aadacccfd,Smartphone,MX01,5,2025-03-28,Caducado
dca202da-3ca0-44ad-9b6f-6dceba23c1ae,Laptop,US02,50,2025-03-30,Dañado
c46efd55-3e98-40ae-8c51-33b23a42fd55,Laptop,CN03,50,2025-05-01,Bueno
5f49a787-4450-43ea-84a9-4780d02c587c,Laptop,US02,50,2025-06-10,Bueno
cbfe5901-68fb-40b3-80b9-d97c419b9f9c,Laptop,US02,0,2025-06-06,Bueno
feaffd92-0034-44c0-aa8a-15933fc06eb5,Smartphone,MX01,5,2025-04-17,Caducado
0ea16b6c-d93e-4e33-8189-3fdec1eeb956,Tablet,MX01,50,2025-05-10,Caducado
e1ee6517-b640-4123-92a0-df2147894930,Tablet,CN03,1000,2025-06-11,Dañado
72869db9-dd75-443e-81f3-69074449410d,Tablet,US02,1000,2025-04-18,Bueno
8f73f8ee-18be-4aeb-abaf-32024de4166b,Smartphone,MX01,50,2025-05-15,Dañado
05bdadbf-8142-43be-a774-862073cc474c,Tablet,CN03,50,2025-06-16,Bueno
e3ef1fcf-1496-4ad7-bcf1-d85ec35738fc,Smartphone,CN03,50,2025-05-01,Caducado
f5d950a1-4380-4697-9d0b-4a0501c7f6fc,Tablet,MX01,1000,2025-06-13,Dañado
7c92fb2b-a2c3-49c6-9131-7460d1d3cfe5,Laptop,CN03,20,2025-05-11,Bueno
988d3237-79fd-4b60-91f6-baf70f809849,Smartphone,MX01,20,2025-04-29,Bueno
6905d7c7-18a8-47f8-ae75-1da63238ca6b,Laptop,US02,1000,2025-05-11,Caducado
faabd6d3-342f-4be5-ad1a-8caa9a883f84,Monitor,US02,1000,2025-05-27,Bueno
1f390c16-5b0b-449a-9a34-a3599c31b09e,Monitor,US02,5,2025-03-26,Bueno
aad6b1a1-8b3d-4752-a802-e931bf808dfe,Monitor,MX01,0,2025-06-10,Dañado
b9fe91cd-7048-4ee6-a68b-8a4a401ae800,Laptop,CN03,0,2025-04-21,Dañado
3602192c-246c-47a4-bcca-cc1feb0c8371,Tablet,US02,20,2025-05-02,Dañado
3cd9f9b2-ec13-45ea-84f4-d12d77815567,Monitor,CN03,0,2025-04-10,Caducado
51441838-760b-490f-93fa-78ed33955129,Laptop,US02,1000,2025-06-01,Caducado
55f97526-b6d7-4c8c-9820-cf30ffc3a36a,Impresora,CN03,1000,2025-05-21,Caducado
9673bbd1-01d6-4046-b715-fff79452cfe7,Monitor,MX01,20,2025-05-11,Dañado
d11d4de3-bfa1-4cce-8ec7-9b049876e8d0,Tablet,US02,0,2025-06-13,Dañado
72565015-6ffe-46f7-aeb2-a76122305c9d,Tablet,CN03,5,2025-05-15,Dañado
44d7d748-ae3d-4889-bd27-87e79dd9172f,Monitor,CN03,0,2025-05-26,Bueno
38a05dea-f0b6-49e3-93ed-e0d36e2e57e5,Tablet,MX01,50,2025-05-20,Caducado
f54a171a-10ad-41d2-8d63-1f4c4d7577cc,Laptop,MX01,0,2025-05-10,Bueno
7909196c-3ffa-43e4-b1b5-0322c5747162,Smartphone,CN03,5,2025-06-03,Dañado
ffbb01d7-cca6-41da-aea7-8561556b9a0d,Monitor,US02,5,2025-06-09,Bueno
6a1a34a9-5bd0-4040-a882-23a37ef4ea24,Tablet,MX01,20,2025-06-01,Bueno
b95fbff8-6098-4f04-b96e-2f8a003ae2e0,Smartphone,MX01,0,2025-04-16,Caducado
0c99b23a-b6e3-47c1-b4a5-95c13b4ae8ba,Monitor,CN03,0,2025-05-27,Dañado
8515f407-c7d7-4328-b864-939ef0d40e25,Tablet,MX01,50,2025-06-12,Dañado
d0d62ea2-5b09-4c80-8b66-6292ccb56709,Impresora,MX01,20,2025-04-02,Bueno
a28203d1-b5a2-4ca6-bedb-4a6c0dd9b1dc,Smartphone,CN03,1000,2025-05-27,Bueno
2f14d78c-92bb-44ca-9a7b-71faf55862e8,Smartphone,MX01,1000,2025-06-08,Dañado
beb8af32-8d32-4575-9a4b-d8ea0b93c750,Smartphone,MX01,50,2025-04-06,Bueno
290d5fc9-70e1-4c17-a5bd-7a6e72a2f72a,Smartphone,MX01,5,2025-04-28,Dañado
45bdadfb-400b-41ec-a935-18bf2fe53155,Impresora,CN03,20,2025-05-30,Bueno
12529c6d-cee1-48e6-b37a-ca9e06b8ddd6,Tablet,US02,50,2025-04-02,Dañado
4a043a35-043e-43d0-b63b-ad8c12afbb0f,Tablet,CN03,20,2025-05-24,Bueno
730291d2-f185-4fb1-914f-6d01d5d10e16,Laptop,CN03,50,2025-03-28,Caducado
d6687318-b402-4cbe-9abe-0012d5d04b59,Laptop,US02,1000,2025-04-07,Dañado
641fe069-7bd5-4154-8da1-6e8b61d7ba6b,Laptop,CN03,0,2025-04-10,Bueno
4e81ad04-ae22-435c-8243-cb4eeb9b8118,Monitor,CN03,0,2025-05-05,Dañado
69cea6ad-a7e1-48a5-8275-6c2e8213d9dd,Laptop,CN03,5,2025-04-24,Bueno
dbef3791-50d2-44f4-a306-df432aa4a287,Smartphone,US02,50,2025-05-20,Caducado
ef86f2ca-577f-404b-811c-647988673377,Smartphone,MX01,5,2025-06-04,Bueno
b076d71d-4eee-469b-8e37-c820a5f032df,Monitor,CN03,50,2025-05-31,Dañado
e471ff52-65d2-4447-8f49-2874d1c6cedb,Smartphone,MX01,5,2025-05-14,Caducado
44d28165-0fe1-4434-a403-fb21170ed3c3,Tablet,CN03,0,2025-04-08,Caducado
ee459acf-752c-4654-8a41-dc506e8c7b84,Smartphone,CN03,1000,2025-05-22,Dañado
870ad78e-3411-4d03-be18-69389411ec02,Monitor,MX01,5,2025-06-08,Dañado
72933ffb-d149-439a-8d6e-2c2768cebf2c,Laptop,US02,20,2025-04-21,Caducado
b4924bee-8139-413b-8386-d5fc5f599a97,Impresora,CN03,1000,2025-06-06,Caducado
235f8e70-1671-4432-9b10-ae4c4beeb075,Impresora,CN03,5,2025-05-14,Bueno
425ef7a2-149f-4c93-9672-1bb6b6a305f8,Impresora,US02,1000,2025-06-13,Dañado
c4e6adb1-135f-471e-9fec-a23ded4655ff,Impresora,MX01,0,2025-04-02,Dañado
3039cf9d-9d4f-4e69-bbcd-fea67ca9a5c7,Impresora,MX01,20,2025-03-29,Bueno
e5fae610-de95-4cd9-af16-0a1f9d09bd5b,Impresora,CN03,50,2025-06-11,Caducado
b1c710d9-e5cc-455c-85a7-e454c7ddb5b0,Tablet,US02,50,2025-05-14,Caducado
32161022-5ff9-4298-a040-b86b557bafb2,Tablet,MX01,0,2025-05-31,Dañado
0b4fafb8-cb16-4562-b87e-ca7698ba0a7c,Tablet,MX01,5,2025-03-24,Dañado
b4ddeca8-22ba-41c1-b32b-9dcc1f16157d,Laptop,CN03,0,2025-04-08,Dañado
9ff0bdee-986a-4627-8c7b-413c064c499c,Tablet,CN03,1000,2025-05-09,Bueno
853725c5-6015-45bf-8287-b489ec8d354b,Laptop,US02,0,2025-05-24,Bueno
4e00037b-4cea-4576-8c90-709c9da60551,Impresora,CN03,50,2025-06-21,Bueno
28725b12-5096-4490-9d2e-34b0ebddaeab,Smartphone,US02,5,2025-05-07,Caducado
54a1069f-799c-4128-883a-899e2deb9d24,Monitor,MX01,20,2025-06-18,Caducado
db6e9bf2-c072-4c2a-8b77-145afb1d9c61,Monitor,CN03,1000,2025-05-07,Dañado
b4b8b947-5a57-4419-a3a0-55619952c224,Smartphone,CN03,1000,2025-04-26,Caducado
6412b6b4-1e30-402b-9660-cf8a93064040,Monitor,CN03,5,2025-04-08,Caducado
d4653920-525c-43f9-8bd6-d5b8a41d4845,Smartphone,CN03,1000,2025-06-13,Dañado
0c38e0ae-725e-4108-8507-19005f29eb68,Laptop,CN03,50,2025-04-11,Dañado
66abc06e-e09d-4853-b376-39802b8821fa,Impresora,MX01,50,2025-04-01,Bueno
680d7579-84fe-4fa4-8fae-4c903a945293,Impresora,US02,5,2025-04-04,Caducado
47037b75-1c31-4cd2-a7c4-c841bf1e90d5,Monitor,MX01,20,2025-05-31,Dañado
404e0708-e678-447e-bd58-3b3034b9eba8,Monitor,CN03,5,2025-06-14,Dañado
3b1ddb18-3ca2-4846-b2ed-f8b08b95526c,Impresora,US02,1000,2025-04-06,Dañado
eb4b3f9b-b151-4c47-81e6-d2a486ac6901,Smartphone,US02,0,2025-03-31,Dañado
b31a56e9-4f45-4e13-ac6f-be7f4502c73d,Impresora,US02,1000,2025-05-16,Bueno
b362d4a8-f3e2-4d4f-9334-bc162cc522d8,Tablet,CN03,0,2025-06-02,Caducado
481eaa9d-573a-4382-8b89-d043d884aa43,Monitor,US02,50,2025-05-21,Caducado
9a9a514f-fddf-4191-b5cb-24ac2ebfb8d7,Impresora,MX01,20,2025-03-25,Dañado
88a147da-894a-4be0-962b-76184bd00965,Tablet,US02,50,2025-04-25,Bueno
f3833423-6d58-434f-b4c1-97919132db6c,Smartphone,US02,5,2025-05-31,Bueno
58f80373-c736-4346-9372-76ae468a278d,Tablet,MX01,1000,2025-05-07,Dañado
79c21f36-9d49-48af-b75a-18e43b030061,Monitor,CN03,5,2025-06-18,Bueno
9c4c89f4-eec2-4a87-92bf-a712070a631c,Impresora,US02,0,2025-05-13,Caducado
cb1df991-0067-4247-93a0-ef546797b5d1,Tablet,US02,50,2025-04-20,Dañado
5ccb39e6-5d0e-405b-b59e-88c4c20777bc,Tablet,MX01,5,2025-04-16,Dañado
5ad537a8-af15-463a-9749-07ef71649007,Monitor,CN03,50,2025-06-10,Dañado
f4d28ff9-cf13-4cc1-ac19-f2f53806aa34,Smartphone,US02,20,2025-04-08,Caducado
84b1d80f-f966-4973-aee9-8fee82fd9402,Tablet,MX01,20,2025-05-15,Bueno
6d301b46-dce8-495f-bc67-2dee52b6931d,Smartphone,CN03,50,2025-05-19,Dañado
2ee370fa-3ce5-4b7e-a64b-031844b8dd6c,Impresora,MX01,5,2025-04-14,Caducado
e4941d7d-aa7e-4a01-9712-8d5c65e07d95,Monitor,MX01,20,2025-06-15,Bueno
5d621a72-6756-48c5-a0e8-5e33743033c5,Monitor,MX01,1000,2025-06-04,Dañado
7d77e811-f858-43fd-9670-ebbff92108fd,Impresora,CN03,20,2025-04-12,Dañado
db98b0e2-9b78-4078-bcb9-d3a472672db0,Monitor,CN03,20,2025-06-20,Bueno
cc7af78e-52c4-4d44-855e-80efb1eb1eab,Monitor,MX01,5,2025-05-29,Caducado
824bc365-43b1-4750-a768-299c0c5da5d7,Impresora,CN03,5,2025-05-16,Caducado
25c9cae0-9056-43b8-8a11-dec8ab85ea0b,Tablet,CN03,1000,2025-05-12,Caducado
9ef06f73-2b27-443d-af26-3e5310ca6285,Tablet,US02,0,2025-05-09,Bueno
5a8a7b9f-c284-4150-bf70-38cac56322ef,Impresora,MX01,1000,2025-05-23,Dañado
a0a20f8b-8cc6-4ca6-b2ae-cc038103e069,Smartphone,MX01,0,2025-04-11,Bueno
72709be8-beea-462b-9f2e-2762b8232d13,Impresora,CN03,5,2025-04-12,Dañado
2f455e3d-3a5a-4cac-b148-e37534b40ab3,Laptop,CN03,0,2025-04-16,Caducado
e5b96df9-b658-4411-ac69-392548121158,Impresora,US02,50,2025-05-13,Bueno
a2483f39-8b26-4176-af56-ad6294c1a6ff,Impresora,MX01,5,2025-04-11,Bueno
3b55adba-5698-4173-885e-44948b35181a,Impresora,US02,50,2025-04-03,Caducado
fb14d6b6-db2a-4c9b-929d-1f39069c47ee,Impresora,US02,1000,2025-05-29,Bueno
a49196c6-bd3e-453c-a1b3-ff8cc0289bf4,Tablet,MX01,20,2025-05-12,Bueno
59fc0615-7c0b-45b0-b5ec-2fc052d32b9f,Monitor,MX01,0,2025-04-01,Caducado
ced5ce58-0259-4750-b61e-42e5e3869eef,Laptop,MX01,5,2025-04-01,Caducado
42075036-8a71-4e12-9659-00c2e0d35b1f,Tablet,MX01,5,2025-06-23,Caducado
e6afd2c3-851b-4487-ab54-08d83d377cae,Impresora,US02,50,2025-04-22,Bueno
2566616f-a297-4b87-ac04-a2a4e1af9b05,Monitor,US02,1000,2025-05-28,Caducado
6f049c3b-968a-4b43-bb23-686fe6a49082,Smartphone,US02,5,2025-05-24,Caducado
414658bf-a46c-4c32-9738-153f464be577,Laptop,CN03,1000,2025-05-20,Caducado
64e86cbc-3267-4cf4-9603-4ffdf7d4aa76,Monitor,MX01,20,2025-05-18,Bueno
f671f539-488b-4b06-be5b-270daf17f2b3,Laptop,CN03,0,2025-05-12,Caducado
8ed62642-5442-4e32-b71a-1468d762797e,Smartphone,US02,0,2025-05-27,Bueno
a66ff42f-30a6-4bef-bfdf-48ff6d3651a0,Monitor,CN03,1000,2025-04-05,Caducado
083d2045-cfc6-4e07-a91c-c40defaa7331,Monitor,CN03,20,2025-05-21,Caducado
9cc59c3e-1dbd-4552-9762-be425f7d4ae5,Impresora,MX01,5,2025-06-03,Bueno
a59496b6-6020-4ecf-8e31-f5f546d680cd,Monitor,US02,20,2025-06-17,Dañado
5458d702-ba8e-4e5b-98e5-af83b1eb2979,Monitor,CN03,0,2025-06-02,Caducado
0cbec5d4-c296-498c-adf2-db728aae1f6a,Tablet,US02,20,2025-05-30,Dañado
8ab28630-d85d-40ed-a754-c9c5a78e0797,Tablet,CN03,50,2025-04-23,Caducado
a8c6316c-014a-49a9-8153-ce0f54699dc5,Laptop,CN03,0,2025-06-12,Dañado
868332e2-e9ba-4518-a2f1-389a45c8d81c,Smartphone,CN03,50,2025-05-05,Dañado
35ccb989-7f49-4d0f-97a5-ebf3c20c700e,Tablet,MX01,1000,2025-05-10,Dañado
2558a86d-1a9d-4672-ba60-8b6f66bf2b2d,Laptop,US02,5,2025-05-20,Bueno
d89619db-ba0c-45e9-8136-205016151109,Monitor,US02,0,2025-04-08,Bueno
51affecb-5832-4b86-9d72-5e35892b185d,Monitor,MX01,50,2025-05-15,Bueno
e9016876-ae0c-47e5-b809-b2cd1a751ee8,Tablet,CN03,1000,2025-06-15,Bueno
d1307d38-ce68-482e-942e-9247d98effed,Laptop,US02,5,2025-04-15,Bueno
3a4c1724-e47a-4379-ba9c-59fb22176135,Monitor,US02,0,2025-05-14,Caducado
693ed608-3dfe-4a56-be34-d86aabf233f9,Monitor,MX01,50,2025-03-31,Bueno
9656834c-6d28-4b81-835e-f87094f91051,Laptop,US02,50,2025-04-11,Bueno
2bea95a2-8c03-4921-8ceb-10ee1723f336,Impresora,US02,5,2025-05-07,Bueno
3e4a5c90-1418-49e0-bd03-4857e6e3253e,Laptop,US02,50,2025-06-19,Caducado
46ef3573-9cf9-4f1f-b39b-df4cda43ab85,Monitor,MX01,0,2025-06-21,Dañado
299e7462-4458-44bc-8368-6625544394ca,Smartphone,CN03,1000,2025-06-21,Dañado
1d3b0455-9013-4828-a827-45c1a96adf3e,Smartphone,US02,1000,2025-03-29,Dañado
025f57ef-906d-43cd-bef6-cc443e7f7f5d,Monitor,MX01,1000,2025-04-01,Caducado
7b154c38-c09c-4976-bb2c-60203fde340d,Smartphone,MX01,20,2025-06-05,Caducado
a381a9f0-d0e8-42c3-aa36-e6fd0c40c603,Monitor,US02,20,2025-05-06,Bueno
8ca65443-139b-4288-9e6b-58a6cebd9b3a,Monitor,US02,0,2025-06-21,Bueno
5307fcf2-c8a5-48d3-a5b7-e639d17f9325,Monitor,CN03,5,2025-04-04,Bueno
290e5a06-338c-4e68-9e78-992c61f909a9,Smartphone,MX01,1000,2025-06-14,Caducado
11dac0c8-7bef-421a-b9f6-e2a1d4d1c66c,Impresora,US02,50,2025-06-07,Caducado
801da79b-eff0-42e2-b7b7-b06760528ca2,Impresora,MX01,20,2025-05-18,Bueno
e71baa7a-2f24-48bc-9e51-d1a4e64c82de,Smartphone,MX01,0,2025-05-12,Caducado
14308956-26e1-43ea-a8f2-4ce0e0037f47,Monitor,CN03,50,2025-03-24,Caducado
7271deb2-9fc6-4c61-b746-f402f119897c,Impresora,CN03,5,2025-06-03,Caducado
47783abd-c228-4efa-afab-337374f8da3d,Laptop,CN03,0,2025-05-09,Dañado
2f0c82ac-ac87-40e2-b824-98b9acc8bf8f,Impresora,MX01,50,2025-04-30,Dañado
135ec0f8-fab9-4500-b32a-fd587b6dd23f,Tablet,US02,0,2025-06-13,Caducado
8f25d262-7b5b-47e0-a712-7f77254793d3,Tablet,US02,1000,2025-05-14,Dañado
018c9e32-e517-4f4f-918f-9412e0f9677b,Laptop,US02,0,2025-04-28,Bueno
c0000372-e301-4be2-9c42-d3403e05e159,Tablet,US02,5,2025-04-16,Caducado
0e53ae8e-830b-49c7-acd6-dc340f9e955d,Monitor,US02,5,2025-05-11,Dañado
08653762-3a77-4c9e-9eb2-e21d48490d46,Impresora,US02,1000,2025-05-06,Dañado
4f344920-0c8a-4a95-8e46-8506317c4b6c,Impresora,US02,0,2025-04-10,Bueno
dd0966e8-864d-4d01-8091-7cc6a138e4f8,Smartphone,CN03,1000,2025-05-05,Dañado
7633ac9d-bf62-4928-9af6-8b9ea60d325c,Monitor,MX01,0,2025-04-17,Dañado
