id_envio,origen,destino,modo_transporte,fecha_salida,fecha_llegada,temperatura_promedio,gps,costo_flete
95bb717a-0874-4d27-9a5c-217b56cf7c5f,Shenzhen,Los Angeles,Aéreo,2025-03-06,2025-04-13,10.0,"('25.87972', '-97.50417')",250
80a85d46-ac80-42f4-aa1b-c0eb214cfbdf,CDMX,Shenzhen,Terrestre,2025-05-02,2025-06-05,20.0,"('17.06542', '-96.72365')",100
14eb42cf-094e-4b4c-b76e-115ceb570d14,CDMX,Shenzhen,Marítimo,2025-03-16,2025-05-04,20.0,"('21.01858', '-101.2591')",100
e725f2c5-3691-4839-b68c-546156dcf8ef,Monterrey,CDMX,Terrestre,2025-04-17,2025-06-15,10.0,"('25.87972', '-97.50417')",100
5ccf4ceb-0b1b-4375-9763-cfeff130307f,Monterrey,Hamburgo,Terrestre,2025-01-26,2025-02-03,5.0,"('25.87972', '-97.50417')",250
7aa9d7b4-3359-46d4-9623-77b6c59fb196,Shenzhen,Monterrey,Aéreo,2025-01-10,2025-01-21,5.0,"('21.01858', '-101.2591')",250
980cd755-4456-4d23-b47c-ed8bc876875d,Los Angeles,CDMX,Terrestre,2025-01-21,2025-02-23,20.0,"('20.21322', '-100.88023')",500
e9d00516-59cd-4f99-86c7-ee7ed8d21c0f,Los Angeles,CDMX,Terrestre,2025-01-22,2025-02-13,10.0,"('21.01858', '-101.2591')",250
803a21fd-cc99-4ff2-b393-5cb92830c22e,CDMX,Shenzhen,Aéreo,2025-02-24,2025-06-05,20.0,"('21.28306', '-89.66123')",100
1ffea5c2-aa6b-4de4-b0a8-82c6466cbe3c,Hamburgo,Los Angeles,Marítimo,2025-05-09,2025-05-26,5.0,"('19.32889', '-99.32556')",250
57596a52-e1e0-4821-99b7-0679884e4ca6,CDMX,Los Angeles,Aéreo,2025-04-14,2025-05-04,20.0,"('17.06542', '-96.72365')",500
ee904b76-9ebb-4c6b-93b8-f02d1a6fc349,Shenzhen,Los Angeles,Marítimo,2025-02-25,2025-05-08,20.0,"('20.22816', '-103.5687')",500
81f293cb-913f-4467-885a-0d937431f4c5,Monterrey,Shenzhen,Marítimo,2025-05-05,2025-05-21,10.0,"('22.49396', '-105.36369')",250
75a2c26c-02df-4ddd-86a4-ca1114c4e242,CDMX,Los Angeles,Terrestre,2025-02-07,2025-04-21,5.0,"('20.21322', '-100.88023')",100
b06b8365-4625-4353-8d70-638953366c3a,CDMX,Los Angeles,Marítimo,2025-05-04,2025-06-23,20.0,"('21.01858', '-101.2591')",100
45863279-0384-41ff-abb9-04cc396325f2,Monterrey,Los Angeles,Terrestre,2025-05-07,2025-05-08,10.0,"('21.01858', '-101.2591')",100
89015550-925c-4ff4-8ef7-9c44456705b9,Los Angeles,Monterrey,Aéreo,2024-12-26,2025-01-16,5.0,"('19.64745', '-102.04897')",500
0466808b-8986-4759-b933-18f136ef3730,Shenzhen,Hamburgo,Aéreo,2025-05-05,2025-05-31,5.0,"('22.49396', '-105.36369')",100
a8bf6237-1ee5-4cbe-bd4f-24f7dc097f1c,Los Angeles,Monterrey,Terrestre,2025-03-20,2025-06-06,20.0,"('20.28527', '-103.42897')",500
b8bc5389-4cd2-4392-b8a2-3a63046d5b21,Los Angeles,Monterrey,Terrestre,2025-02-23,2025-05-28,20.0,"('16.75973', '-93.11308')",100
c1d3a631-cb9f-4c65-8d31-a3844c7e4c89,Shenzhen,Los Angeles,Terrestre,2025-01-05,2025-01-07,5.0,"('19.32889', '-99.32556')",500
5eba5c82-4873-4eae-9a09-62f4ee61761b,Monterrey,CDMX,Aéreo,2024-12-30,2025-04-12,5.0,"('20.21322', '-100.88023')",500
a45dc49c-0c61-4b13-a78a-a38f50112e0f,Monterrey,Hamburgo,Aéreo,2025-05-06,2025-06-13,5.0,"('20.74122', '-100.44843')",250
7ffd8d04-1db0-447a-a1d0-7c8d8c476b95,Hamburgo,CDMX,Terrestre,2025-01-15,2025-04-29,20.0,"('19.32889', '-99.32556')",250
d3dacc41-1feb-4569-bc29-e152eb96da60,Hamburgo,Shenzhen,Marítimo,2025-04-09,2025-04-21,20.0,"('17.94979', '-94.91386')",100
17703f41-3bfe-496c-a868-4b62e9751e40,Hamburgo,Shenzhen,Marítimo,2025-03-23,2025-04-18,10.0,"('22.49396', '-105.36369')",500
8b3fb484-ddfe-4a7e-8868-7b0acac49e30,Shenzhen,CDMX,Aéreo,2025-03-03,2025-06-11,10.0,"('25.87972', '-97.50417')",500
d1a10be5-44eb-4250-b919-8ed0e3ca9a8b,Shenzhen,Monterrey,Aéreo,2024-12-24,2025-04-19,20.0,"('20.22816', '-103.5687')",500
02dd06ba-4ebb-4d2d-ad8a-19ea7e23460d,Monterrey,Shenzhen,Marítimo,2025-02-15,2025-03-25,20.0,"('16.75973', '-93.11308')",100
c0712448-5404-499b-ba1e-45a31639cccf,Shenzhen,CDMX,Marítimo,2025-01-26,2025-03-29,20.0,"('20.74122', '-100.44843')",250
f0186cd2-1604-486a-8bcf-5f651c64dc08,CDMX,Shenzhen,Marítimo,2025-04-20,2025-05-17,5.0,"('21.01858', '-101.2591')",500
08b47a8c-9765-445d-98f1-8f8111527902,Shenzhen,Hamburgo,Terrestre,2025-03-30,2025-05-01,5.0,"('19.8173', '-97.35992')",100
8bb3f16c-c6fb-4532-a910-08b8f6ddf87a,Shenzhen,CDMX,Marítimo,2025-02-08,2025-04-25,10.0,"('21.28306', '-89.66123')",500
6102fd32-1469-4919-b3c0-53a40a9d66ac,Hamburgo,CDMX,Aéreo,2025-05-01,2025-06-16,10.0,"('19.32932', '-98.1664')",250
cac5b7ee-f9cb-4168-9524-cfd17d5b1ddd,CDMX,Monterrey,Marítimo,2025-03-01,2025-06-06,5.0,"('19.32932', '-98.1664')",100
6030efd4-39e3-4163-bab5-0a5408a4a4fe,Shenzhen,Monterrey,Aéreo,2025-04-15,2025-06-18,10.0,"('20.74122', '-100.44843')",100
1a2b50cb-a9fd-48b6-99aa-d57351bd164a,Shenzhen,Los Angeles,Terrestre,2025-04-12,2025-04-19,5.0,"('17.94979', '-94.91386')",100
088574bf-e48f-4960-9b46-fe8a6da89ceb,CDMX,Hamburgo,Marítimo,2025-01-26,2025-02-24,5.0,"('19.32932', '-98.1664')",100
8acb18dc-dd27-439c-b29e-b1ad70f7417d,Shenzhen,Los Angeles,Terrestre,2025-05-23,2025-06-07,10.0,"('19.32932', '-98.1664')",100
24d4ed7e-af47-4a02-83da-98b11e41ee12,CDMX,Los Angeles,Terrestre,2025-05-12,2025-05-30,5.0,"('25.87972', '-97.50417')",100
2b5d4dc1-4773-4718-9ea5-b91d9e7b9d46,Hamburgo,Los Angeles,Terrestre,2025-01-05,2025-03-18,20.0,"('16.75973', '-93.11308')",100
666e519a-f098-4478-ada7-5a838d0224b7,Hamburgo,Shenzhen,Terrestre,2025-01-20,2025-06-14,10.0,"('22.49396', '-105.36369')",100
7974fd15-7d67-4262-9db6-5d3df370f5db,Los Angeles,Shenzhen,Aéreo,2025-04-08,2025-06-16,5.0,"('20.21322', '-100.88023')",250
26cd3315-2ad1-43cb-bf0d-6aa5dde7e5f8,CDMX,Shenzhen,Terrestre,2025-02-09,2025-04-16,10.0,"('17.94979', '-94.91386')",250
6e4bf430-6685-491c-a524-92559b8a6fc1,CDMX,Shenzhen,Terrestre,2025-03-28,2025-04-02,5.0,"('25.87972', '-97.50417')",500
aaff2d9d-eff5-4e6b-a1ce-14d669b1d71b,Shenzhen,Monterrey,Aéreo,2025-01-10,2025-03-11,10.0,"('19.8173', '-97.35992')",250
2bef8a16-6341-4ca3-9cb5-e939acd5dd28,Monterrey,Hamburgo,Aéreo,2025-05-11,2025-05-17,20.0,"('19.32932', '-98.1664')",100
cde1b595-c82c-4539-bc18-1429cc588a86,Monterrey,Shenzhen,Marítimo,2025-02-09,2025-04-16,10.0,"('21.28306', '-89.66123')",250
c874b1f6-522a-4c28-a4a6-6fc740ef1b83,Hamburgo,Monterrey,Marítimo,2025-03-21,2025-05-01,10.0,"('17.06542', '-96.72365')",250
cbd1bec7-79b0-4f84-83c4-bd6ae3ab3bd2,CDMX,Los Angeles,Marítimo,2025-02-20,2025-05-13,20.0,"('21.28306', '-89.66123')",500
97499c1b-8cb5-4591-8b5d-bbb0dbc67dff,Monterrey,Hamburgo,Terrestre,2025-03-28,2025-04-23,20.0,"('19.8173', '-97.35992')",100
97e98ab9-002c-4e45-b1a9-363161401eac,Los Angeles,Hamburgo,Aéreo,2025-01-08,2025-06-08,5.0,"('19.64745', '-102.04897')",250
f648bb18-36cd-4bf3-8dc0-f86b6412bb59,Monterrey,CDMX,Aéreo,2025-04-14,2025-05-18,5.0,"('21.01858', '-101.2591')",500
fcfb352e-8c00-4ee1-928c-97abd0931a86,Shenzhen,Hamburgo,Marítimo,2025-01-24,2025-05-11,20.0,"('20.74122', '-100.44843')",100
99bf0256-34c5-485d-87f0-db0d27892df3,Los Angeles,Monterrey,Aéreo,2025-02-07,2025-05-09,5.0,"('25.87972', '-97.50417')",500
2198c11b-8574-4609-8b43-812175a8dca6,Monterrey,CDMX,Marítimo,2025-04-30,2025-05-24,5.0,"('19.32889', '-99.32556')",100
62b4da1f-e912-414a-a32a-14a4ac0b4f22,Monterrey,Shenzhen,Aéreo,2025-03-02,2025-04-13,20.0,"('19.32932', '-98.1664')",100
8864e6c8-0fdf-44d9-9f6f-db1a835948ef,Hamburgo,Monterrey,Aéreo,2025-02-28,2025-03-11,20.0,"('20.21322', '-100.88023')",100
812317e1-33ef-4545-ac4f-22ebac3a72bd,CDMX,Monterrey,Marítimo,2025-05-18,2025-06-23,20.0,"('22.49396', '-105.36369')",500
51c87a2c-a7d8-4603-8233-a2cd492f687e,Shenzhen,CDMX,Aéreo,2025-01-08,2025-06-21,5.0,"('17.06542', '-96.72365')",100
24302652-6a9a-45ad-9d0e-6f2846892998,Shenzhen,Hamburgo,Aéreo,2025-05-01,2025-05-25,20.0,"('19.32889', '-99.32556')",100
5728f752-e528-4c59-b9b6-36cebc99221b,CDMX,Shenzhen,Marítimo,2025-02-06,2025-04-26,20.0,"('21.28306', '-89.66123')",100
da86bc2a-799a-460e-a0fa-0573e1ed3153,Hamburgo,Shenzhen,Marítimo,2025-03-02,2025-03-16,20.0,"('19.04222', '-98.11889')",250
7741947f-f28d-4fe7-8a1e-406f0ace3047,CDMX,Shenzhen,Marítimo,2025-03-04,2025-04-26,5.0,"('20.22816', '-103.5687')",250
8bc789f1-392d-4465-96fc-1cd07aa18eaf,CDMX,Monterrey,Terrestre,2025-01-24,2025-03-09,20.0,"('19.32889', '-99.32556')",500
93a7d32a-4627-4928-b67f-f3d97d484d07,Hamburgo,CDMX,Marítimo,2025-01-22,2025-04-29,20.0,"('19.32889', '-99.32556')",500
34818606-baef-4330-9334-48cf7a92284c,Monterrey,CDMX,Terrestre,2025-04-24,2025-05-17,5.0,"('20.21322', '-100.88023')",500
d6a19864-b46c-48c7-abd0-807d1830dc26,Monterrey,Hamburgo,Marítimo,2025-04-02,2025-05-10,10.0,"('20.28527', '-103.42897')",250
616438cb-49c2-4e23-8564-c4b66b54d8e0,Shenzhen,CDMX,Marítimo,2025-04-05,2025-04-06,10.0,"('20.22816', '-103.5687')",100
321f61a8-e2f7-4bfe-a758-b1568a67da94,Los Angeles,Hamburgo,Aéreo,2025-02-05,2025-04-14,10.0,"('22.49396', '-105.36369')",500
f082b0f6-3547-474c-b452-6c76d9d90033,Hamburgo,Monterrey,Aéreo,2025-03-18,2025-05-17,10.0,"('20.28527', '-103.42897')",100
33253661-1085-4b46-808f-7ad09bd426a8,CDMX,Shenzhen,Marítimo,2025-01-30,2025-04-13,20.0,"('17.94979', '-94.91386')",100
1fcc47a7-a372-4455-883e-65ee37c951d2,CDMX,Los Angeles,Aéreo,2025-03-24,2025-06-08,5.0,"('21.01858', '-101.2591')",250
68e63a86-8efc-41c6-8125-b10733a3d577,Monterrey,Shenzhen,Marítimo,2025-03-10,2025-04-25,20.0,"('17.94979', '-94.91386')",250
5bd55ee7-f4ae-4839-890f-75fb3019842b,Monterrey,Shenzhen,Terrestre,2025-03-24,2025-05-05,20.0,"('25.87972', '-97.50417')",250
1674c3f3-5193-49b3-8162-98213e196871,CDMX,Los Angeles,Aéreo,2025-02-18,2025-03-04,5.0,"('17.94979', '-94.91386')",250
b0c16c48-a037-4bae-beed-173cabd9581b,CDMX,Hamburgo,Marítimo,2025-01-04,2025-04-09,5.0,"('19.64745', '-102.04897')",250
cb2f4757-3c41-4eed-9116-a94b84d27895,Monterrey,Shenzhen,Aéreo,2025-02-04,2025-05-02,20.0,"('17.94979', '-94.91386')",100
63974d57-318b-4ce9-a9ad-86171a4e94fb,Los Angeles,Hamburgo,Aéreo,2025-05-08,2025-06-01,10.0,"('19.32889', '-99.32556')",500
16c5aa7e-8a57-4012-bf1e-b0da1c24b874,CDMX,Hamburgo,Marítimo,2025-05-05,2025-05-12,10.0,"('19.32889', '-99.32556')",500
179e6077-5e6a-4505-b8f6-883fe16327d1,Shenzhen,Los Angeles,Aéreo,2024-12-30,2025-04-12,10.0,"('16.75973', '-93.11308')",100
db8cf576-08ab-44d8-867a-adc225d92b1b,Shenzhen,CDMX,Marítimo,2025-05-01,2025-05-09,20.0,"('19.8173', '-97.35992')",500
20ae5d38-25ca-4215-bff0-6b421f744dcd,CDMX,Hamburgo,Aéreo,2025-04-05,2025-04-15,10.0,"('25.87972', '-97.50417')",100
daf79289-8f98-4c8d-ac95-5d059c92c69c,Shenzhen,Los Angeles,Marítimo,2025-05-17,2025-06-20,5.0,"('20.22816', '-103.5687')",500
d1d94558-930a-488c-a557-55de8cd7a1e7,Los Angeles,Hamburgo,Aéreo,2025-01-29,2025-03-20,20.0,"('21.01858', '-101.2591')",100
f70dd7e3-e171-4b7a-9f80-73dffba7d199,Los Angeles,Shenzhen,Aéreo,2025-03-31,2025-05-17,10.0,"('25.87972', '-97.50417')",500
409a3a65-8b1d-4e2e-b9f2-f094b6864bd1,Los Angeles,CDMX,Marítimo,2025-05-02,2025-06-04,5.0,"('17.94979', '-94.91386')",250
4694aebb-0168-4eb5-ad34-7c212801c13d,CDMX,Los Angeles,Terrestre,2025-05-18,2025-05-26,5.0,"('21.01858', '-101.2591')",500
f4c93cda-93dd-4049-a34f-d68e6c7f4d8d,Hamburgo,Shenzhen,Terrestre,2025-01-13,2025-05-30,5.0,"('19.04222', '-98.11889')",500
7f0def24-fc2c-4530-9756-6d9c402a64c0,CDMX,Monterrey,Marítimo,2025-04-19,2025-05-26,20.0,"('19.32889', '-99.32556')",250
99a77be1-3da9-418a-a0aa-f55f7132c0b8,CDMX,Monterrey,Marítimo,2025-05-12,2025-06-04,20.0,"('20.74122', '-100.44843')",500
4c90ab6e-5bf7-4250-9b7a-4f443ea04f49,CDMX,Monterrey,Aéreo,2025-03-14,2025-04-11,20.0,"('20.22816', '-103.5687')",500
1be94460-20b6-4179-b9cb-3815eefe3f01,Monterrey,CDMX,Marítimo,2025-03-13,2025-05-22,10.0,"('19.64745', '-102.04897')",500
1ea7ed36-d077-4652-a684-55b40b07ad27,Los Angeles,Shenzhen,Marítimo,2025-05-18,2025-05-28,20.0,"('19.64745', '-102.04897')",100
058abecd-fc8c-4eac-9b5e-ce917fc7295b,CDMX,Los Angeles,Marítimo,2025-02-11,2025-05-04,10.0,"('17.94979', '-94.91386')",500
a244565a-0624-43d1-ac48-ece8bfb35c07,Monterrey,Shenzhen,Marítimo,2025-01-16,2025-03-01,10.0,"('19.32889', '-99.32556')",100
a28ac16a-84cd-4769-a328-2a3c6207b03b,Hamburgo,Shenzhen,Terrestre,2025-02-22,2025-06-18,5.0,"('19.32889', '-99.32556')",250
4a8b76ec-a696-4bbd-a234-b1a68178b52a,CDMX,Los Angeles,Marítimo,2025-02-09,2025-03-23,20.0,"('19.64745', '-102.04897')",250
3c40662c-df39-487d-9525-a09406f54705,Los Angeles,CDMX,Terrestre,2025-01-09,2025-04-25,5.0,"('22.49396', '-105.36369')",100
e62aff86-2efe-4268-b46d-de507d56d3b5,Shenzhen,Los Angeles,Marítimo,2025-04-23,2025-05-15,5.0,"('21.28306', '-89.66123')",500
8106a72a-0647-4b91-8184-749eded3d953,CDMX,Hamburgo,Terrestre,2025-01-21,2025-04-17,10.0,"('17.94979', '-94.91386')",500
1ab1f8c5-2215-4251-85d0-3d070550180b,CDMX,Shenzhen,Aéreo,2025-04-07,2025-06-22,10.0,"('22.49396', '-105.36369')",100
a9989867-c035-476d-a5f3-c0059ef088c6,Monterrey,Hamburgo,Aéreo,2025-02-06,2025-05-28,10.0,"('20.21322', '-100.88023')",100
6a43bb68-5689-4183-974e-5293fde6e56f,Monterrey,Hamburgo,Terrestre,2025-01-21,2025-06-05,20.0,"('20.74122', '-100.44843')",100
c5c2f28c-007a-49e4-a1da-e7bfe55b455c,Los Angeles,Shenzhen,Marítimo,2025-01-29,2025-03-23,20.0,"('20.22816', '-103.5687')",250
1d98e098-c26d-4a42-9abd-b8608547369d,Shenzhen,Hamburgo,Terrestre,2025-01-15,2025-06-23,5.0,"('19.32932', '-98.1664')",500
af39454e-4f7b-40cd-8e30-0ec16d4b84d2,CDMX,Monterrey,Aéreo,2025-05-15,2025-05-22,10.0,"('19.04222', '-98.11889')",250
a263e43f-8279-423f-9a72-a691235436fa,Shenzhen,Hamburgo,Marítimo,2024-12-23,2025-03-19,5.0,"('19.32889', '-99.32556')",500
021e4922-db1a-4ed7-8e24-e2f62cf9fce2,Monterrey,Los Angeles,Aéreo,2025-04-28,2025-06-05,20.0,"('19.64745', '-102.04897')",500
7c5535da-decb-45d8-9b73-3651ffccc061,Los Angeles,Hamburgo,Marítimo,2025-04-06,2025-04-16,10.0,"('20.21322', '-100.88023')",100
5d4dce25-d261-4900-90ea-08408edfa82a,Monterrey,Los Angeles,Aéreo,2025-03-10,2025-03-30,20.0,"('19.32889', '-99.32556')",100
d2b50cd9-a845-44b5-9dc1-08e77783efef,Los Angeles,CDMX,Marítimo,2024-12-27,2025-05-20,20.0,"('21.28306', '-89.66123')",500
0d698442-82d1-4994-8333-191a6197e809,Hamburgo,CDMX,Marítimo,2024-12-23,2025-05-02,10.0,"('21.01858', '-101.2591')",250
6fc6f8bd-036a-4bcf-b6b8-19ef73fae48b,Hamburgo,Shenzhen,Terrestre,2024-12-31,2025-01-25,20.0,"('21.28306', '-89.66123')",500
ded0270d-adfa-4e60-8ae0-ae9816ca5ea4,Los Angeles,CDMX,Marítimo,2025-05-21,2025-05-24,5.0,"('19.32889', '-99.32556')",500
0b041be6-1697-4cfc-8baf-615d61e5a499,Hamburgo,Monterrey,Marítimo,2025-01-01,2025-03-09,10.0,"('19.64745', '-102.04897')",500
cacec800-4615-44ff-a268-0742c0b4fe78,Los Angeles,Shenzhen,Terrestre,2025-01-26,2025-02-21,20.0,"('20.22816', '-103.5687')",100
861f9630-d103-4b30-ad94-6667b431aac7,Los Angeles,CDMX,Aéreo,2025-02-18,2025-04-19,5.0,"('21.01858', '-101.2591')",500
adb7af0c-b449-4dbd-a0e7-29e666753859,CDMX,Monterrey,Aéreo,2025-01-19,2025-06-16,20.0,"('19.8173', '-97.35992')",500
d8769dfb-fa22-430e-9ce1-a807cef3be96,CDMX,Hamburgo,Aéreo,2024-12-31,2025-05-22,5.0,"('21.28306', '-89.66123')",500
2bb84222-dcb5-438e-9335-b27e12ea8597,Hamburgo,Shenzhen,Terrestre,2025-04-03,2025-04-15,10.0,"('20.21322', '-100.88023')",250
ad6ea7d1-4864-47c3-8f90-8857376c08e1,Los Angeles,CDMX,Terrestre,2024-12-27,2025-03-14,5.0,"('17.94979', '-94.91386')",100
33bd5268-e3e1-42ba-b7c8-31e043aa6ebb,Hamburgo,Monterrey,Aéreo,2025-04-20,2025-05-03,10.0,"('19.8173', '-97.35992')",500
fd2cb7c3-26ce-4695-8b09-f36b133c9ac9,CDMX,Shenzhen,Aéreo,2025-02-19,2025-04-24,10.0,"('20.22816', '-103.5687')",100
157bc620-d41e-476e-9081-58853d212c97,Monterrey,Shenzhen,Marítimo,2025-02-04,2025-05-28,10.0,"('20.28527', '-103.42897')",500
9b7590a0-7cfd-43da-922e-29efb6ff545c,Hamburgo,Shenzhen,Marítimo,2025-04-17,2025-05-07,5.0,"('21.01858', '-101.2591')",100
a7398cba-49e4-4e88-96d0-03692e82d775,Hamburgo,Shenzhen,Terrestre,2025-03-08,2025-03-25,20.0,"('20.22816', '-103.5687')",250
2e188dcd-5f80-4cc8-a840-a99a56df633f,Shenzhen,CDMX,Marítimo,2025-04-17,2025-04-25,20.0,"('20.21322', '-100.88023')",250
148a5cb5-1d69-4693-9187-934e2c1f545c,Los Angeles,Shenzhen,Aéreo,2025-04-23,2025-05-03,10.0,"('20.28527', '-103.42897')",500
e176e451-cc95-41d1-b7cb-38a9d8972541,Hamburgo,CDMX,Aéreo,2025-05-01,2025-06-13,20.0,"('20.28527', '-103.42897')",250
4e89d57f-5089-4743-a171-64616da56888,Monterrey,Shenzhen,Terrestre,2025-02-02,2025-05-06,5.0,"('16.75973', '-93.11308')",500
93225a3f-f337-4003-9245-cabdbf20dfcf,Monterrey,CDMX,Marítimo,2025-01-26,2025-04-04,10.0,"('19.64745', '-102.04897')",100
b2a848ee-f7e0-4082-a406-81116db202d0,Hamburgo,Shenzhen,Terrestre,2025-01-18,2025-02-22,5.0,"('21.01858', '-101.2591')",100
8c92c389-7277-4489-a812-8d9fa007e210,Monterrey,Los Angeles,Terrestre,2024-12-30,2025-04-15,10.0,"('17.94979', '-94.91386')",100
320c52d6-0ed2-4471-971c-9ed73dbc10ed,Los Angeles,Monterrey,Aéreo,2025-02-09,2025-03-21,20.0,"('20.74122', '-100.44843')",100
c327eed4-0744-41c2-97e6-5b475a5af845,Los Angeles,CDMX,Marítimo,2025-01-12,2025-02-01,5.0,"('22.49396', '-105.36369')",250
6dc781a7-a988-4c85-a9ef-ac19c118795e,Monterrey,CDMX,Marítimo,2025-03-11,2025-03-13,5.0,"('20.28527', '-103.42897')",250
6a107f47-0521-4343-97cc-4259b4920e55,CDMX,Shenzhen,Terrestre,2025-04-04,2025-04-22,5.0,"('19.32889', '-99.32556')",250
cf9f4aea-b4f8-4dbb-976d-e850e6523d00,Monterrey,Hamburgo,Aéreo,2025-01-25,2025-03-03,5.0,"('20.22816', '-103.5687')",100
8db1b3b3-0fb8-4da6-b2ea-cd04c7e04f74,Shenzhen,Hamburgo,Aéreo,2025-01-02,2025-03-22,5.0,"('19.64745', '-102.04897')",250
3a918503-7092-4ef3-9b24-c758d25c5261,Monterrey,CDMX,Marítimo,2025-03-07,2025-05-24,5.0,"('17.06542', '-96.72365')",500
bfaaf2df-4844-4492-9d15-8cc9742f4d7c,CDMX,Hamburgo,Marítimo,2025-01-23,2025-05-09,10.0,"('25.87972', '-97.50417')",100
d3c1e240-31ab-4447-ab68-67b74f641836,Los Angeles,Shenzhen,Marítimo,2025-01-23,2025-02-03,10.0,"('21.28306', '-89.66123')",500
0fb7ba53-c57b-4f0f-9b7e-03f63148e9a1,Monterrey,Hamburgo,Terrestre,2025-01-07,2025-02-16,20.0,"('19.32889', '-99.32556')",500
fa957d85-304c-474f-bf8f-8592f5846f82,Hamburgo,Monterrey,Aéreo,2025-04-03,2025-06-22,10.0,"('19.32889', '-99.32556')",500
7720542c-9276-41f3-8caf-8005bb9d1b87,Shenzhen,Los Angeles,Aéreo,2025-01-06,2025-03-23,10.0,"('19.32932', '-98.1664')",250
ec1a3927-26ed-4890-a1a1-5f88c00ad1a2,Hamburgo,Los Angeles,Marítimo,2025-02-14,2025-06-16,20.0,"('19.04222', '-98.11889')",500
1775a1a0-0fe6-4f7e-a90e-ade318de61ec,Monterrey,Shenzhen,Terrestre,2025-05-10,2025-06-13,5.0,"('19.04222', '-98.11889')",250
23cb809f-e025-45aa-8ef4-a848eb49f311,Monterrey,Hamburgo,Aéreo,2025-02-20,2025-06-13,10.0,"('20.21322', '-100.88023')",100
cf441098-afad-4596-ab1c-4f612a60b9c1,Monterrey,CDMX,Aéreo,2025-01-18,2025-03-19,20.0,"('21.28306', '-89.66123')",100
c3d8dfef-dea9-46eb-a908-0341a16d28b6,CDMX,Monterrey,Marítimo,2025-02-15,2025-06-16,20.0,"('20.28527', '-103.42897')",250
4f4c07cc-a179-488c-ab37-577eb141d002,Monterrey,Los Angeles,Marítimo,2025-04-18,2025-05-01,20.0,"('19.32932', '-98.1664')",100
34f214d8-39d1-4e61-9726-473891da5f77,Shenzhen,Los Angeles,Marítimo,2025-03-21,2025-05-27,10.0,"('16.75973', '-93.11308')",250
483d86d3-4b27-40e1-9873-0e5f09f330d4,Los Angeles,Monterrey,Aéreo,2024-12-23,2025-06-20,5.0,"('17.94979', '-94.91386')",250
6b781393-7899-40b9-94fd-fec06e0f3d6d,Shenzhen,Monterrey,Marítimo,2025-02-13,2025-06-23,5.0,"('17.06542', '-96.72365')",500
14840403-0b80-4351-94fb-eca9a492261d,CDMX,Los Angeles,Terrestre,2025-05-04,2025-05-24,5.0,"('21.01858', '-101.2591')",500
1198bd42-dd89-40b7-b92d-f88307f323b2,Shenzhen,Monterrey,Aéreo,2025-02-01,2025-04-18,10.0,"('20.74122', '-100.44843')",100
18effb8d-412f-4da0-8786-0149e45f0e06,Los Angeles,Shenzhen,Aéreo,2025-04-05,2025-06-09,10.0,"('25.87972', '-97.50417')",100
d6153374-e6c7-4bcd-ae41-d93c31a197eb,Los Angeles,Hamburgo,Aéreo,2025-05-23,2025-06-06,20.0,"('19.64745', '-102.04897')",100
796af8ee-74c2-4526-8792-16a4919fcfe2,CDMX,Monterrey,Terrestre,2025-05-03,2025-05-30,5.0,"('21.01858', '-101.2591')",250
b083b819-5832-4cba-8020-15913c93fa22,Los Angeles,Hamburgo,Aéreo,2025-05-11,2025-05-27,10.0,"('19.64745', '-102.04897')",100
ce1d3315-58bd-4fdf-9842-1846d01172c2,Hamburgo,Monterrey,Terrestre,2025-01-21,2025-05-24,10.0,"('25.87972', '-97.50417')",100
549aa55c-22d7-4120-b39e-6f445653ebd4,CDMX,Shenzhen,Aéreo,2025-01-11,2025-01-14,5.0,"('16.75973', '-93.11308')",100
04aeacc2-b403-4e78-8cd2-bde25f073d77,CDMX,Monterrey,Terrestre,2025-04-01,2025-05-02,10.0,"('17.06542', '-96.72365')",250
d25be37f-df39-4123-b172-f4001258340a,Monterrey,Los Angeles,Aéreo,2025-02-19,2025-04-23,10.0,"('17.06542', '-96.72365')",100
04e2f7ed-5ab0-4147-82a3-10d86bc55351,Hamburgo,CDMX,Terrestre,2025-04-15,2025-06-02,5.0,"('20.21322', '-100.88023')",250
627ee2f4-250a-4b3c-b6b7-04f4306a5524,Los Angeles,Shenzhen,Terrestre,2025-04-18,2025-06-18,10.0,"('19.8173', '-97.35992')",500
92432462-6d74-4a7c-956f-8c90299a40e3,Monterrey,Los Angeles,Aéreo,2025-02-26,2025-03-28,10.0,"('21.01858', '-101.2591')",250
48839443-3530-4dd9-8547-ce30b53b7d16,Hamburgo,Monterrey,Terrestre,2025-04-05,2025-05-25,10.0,"('19.32932', '-98.1664')",500
11321bcc-2e9e-4676-96fe-0129df4963a9,Shenzhen,CDMX,Terrestre,2024-12-28,2025-02-06,20.0,"('22.49396', '-105.36369')",100
50cbc342-3d4e-4716-ace4-a2456112c200,CDMX,Monterrey,Terrestre,2025-02-26,2025-04-29,10.0,"('21.01858', '-101.2591')",250
437232c1-7ff0-4910-9ca7-3c95e9625dd5,Los Angeles,Shenzhen,Terrestre,2025-04-01,2025-06-16,20.0,"('19.04222', '-98.11889')",100
819d96c3-ada8-47b9-bc0c-a90900c4fff9,Hamburgo,Los Angeles,Marítimo,2025-01-01,2025-04-30,10.0,"('20.21322', '-100.88023')",500
